subject,labelType,horizon,weighting,regime,decile,nObs,meanRet,medianRet
sentiment,resid,63,VW,BEAR,2,1533,-1.2089,-0.8709
sentiment,resid,63,VW,BEAR,3,1508,0.1229,0.097
sentiment,resid,63,VW,BEAR,4,1523,-1.1101,-0.2888
sentiment,resid,63,VW,BEAR,5,1486,-0.4393,0.1342
sentiment,resid,63,VW,BEAR,6,1560,-0.5471,-0.278
sentiment,resid,63,VW,BEAR,7,1527,-0.989,-1.1346
sentiment,resid,63,VW,BEAR,8,1504,0.2575,0.5253
sentiment,resid,63,VW,BEAR,9,1537,-1.0486,-1.5803
sentiment,resid,63,VW,BEAR,10,1472,0.3714,0.1187
sentiment,resid,1,EW,SIDEWAYS,1,5830,-0.0397,-0.0293
sentiment,resid,1,EW,SIDEWAYS,2,5696,0.0121,-0.0298
sentiment,resid,1,EW,SIDEWAYS,3,5723,-0.0317,-0.0538
sentiment,resid,1,EW,SIDEWAYS,4,5603,0.0079,-0.037
sentiment,resid,1,EW,SIDEWAYS,5,5659,0.028,-0.0079
sentiment,resid,1,EW,SIDEWAYS,6,5761,-0.0033,-0.0245
sentiment,resid,1,EW,SIDEWAYS,7,5657,0.0092,-0.0257
sentiment,resid,1,EW,SIDEWAYS,8,5669,0.0056,-0.0277
sentiment,resid,1,EW,SIDEWAYS,9,5750,-0.0013,-0.031
sentiment,resid,1,EW,SIDEWAYS,10,5497,0.0151,-0.0316
sentiment,resid,1,VW,SIDEWAYS,1,5830,-0.0351,-0.0293
sentiment,resid,1,VW,SIDEWAYS,2,5696,0.0041,-0.0298
sentiment,resid,1,VW,SIDEWAYS,3,5723,-0.0273,-0.0538
sentiment,resid,1,VW,SIDEWAYS,4,5603,-0.0355,-0.037
sentiment,resid,1,VW,SIDEWAYS,5,5659,0.0227,-0.0079
sentiment,resid,1,VW,SIDEWAYS,6,5761,0.025,-0.0245
sentiment,resid,1,VW,SIDEWAYS,7,5657,0.0008,-0.0257
sentiment,resid,1,VW,SIDEWAYS,8,5669,-0.0037,-0.0277
sentiment,resid,1,VW,SIDEWAYS,9,5750,-0.0089,-0.031
sentiment,resid,1,VW,SIDEWAYS,10,5497,0.0023,-0.0316
sentiment,resid,3,EW,SIDEWAYS,1,5796,-0.1015,-0.0676
sentiment,resid,3,EW,SIDEWAYS,2,5662,0.0157,-0.0281
sentiment,resid,3,EW,SIDEWAYS,3,5689,-0.0326,-0.0987
sentiment,resid,3,EW,SIDEWAYS,4,5571,-0.0013,-0.0787
sentiment,resid,3,EW,SIDEWAYS,5,5625,0.0544,0.0223
sentiment,resid,3,EW,SIDEWAYS,6,5727,-0.034,-0.05
sentiment,resid,3,EW,SIDEWAYS,7,5625,0.0248,-0.0341
sentiment,resid,3,EW,SIDEWAYS,8,5635,0.0608,-0.0496
sentiment,resid,3,EW,SIDEWAYS,9,5716,0.0036,-0.0305
sentiment,resid,3,EW,SIDEWAYS,10,5465,0.0142,-0.063
sentiment,resid,3,VW,SIDEWAYS,1,5796,-0.107,-0.0676
sentiment,resid,3,VW,SIDEWAYS,2,5662,-0.002,-0.0281
sentiment,resid,3,VW,SIDEWAYS,3,5689,-0.0283,-0.0987
sentiment,resid,3,VW,SIDEWAYS,4,5571,-0.0592,-0.0787
sentiment,resid,3,VW,SIDEWAYS,5,5625,0.0546,0.0223
sentiment,resid,3,VW,SIDEWAYS,6,5727,0.0034,-0.05
sentiment,resid,3,VW,SIDEWAYS,7,5625,-0.0056,-0.0341
sentiment,resid,3,VW,SIDEWAYS,8,5635,0.0287,-0.0496
sentiment,resid,3,VW,SIDEWAYS,9,5716,-0.0558,-0.0305
sentiment,resid,3,VW,SIDEWAYS,10,5465,-0.0305,-0.063
sentiment,resid,5,EW,SIDEWAYS,1,5762,-0.1436,-0.0713
sentiment,resid,5,EW,SIDEWAYS,2,5628,0.0282,-0.0283
sentiment,resid,5,EW,SIDEWAYS,3,5655,-0.0483,-0.0993
sentiment,resid,5,EW,SIDEWAYS,4,5539,0.0174,-0.0457
sentiment,resid,5,EW,SIDEWAYS,5,5591,0.0966,-0.0006
sentiment,resid,5,EW,SIDEWAYS,6,5693,-0.0729,-0.0845
sentiment,resid,5,EW,SIDEWAYS,7,5593,-0.0261,-0.1148
sentiment,resid,5,EW,SIDEWAYS,8,5601,0.1216,0.0057
sentiment,resid,5,EW,SIDEWAYS,9,5682,-0.0105,-0.0701
sentiment,resid,5,EW,SIDEWAYS,10,5433,0.0452,-0.0736
sentiment,resid,5,VW,SIDEWAYS,1,5762,-0.1852,-0.0713
sentiment,resid,5,VW,SIDEWAYS,2,5628,0.0353,-0.0283
sentiment,resid,5,VW,SIDEWAYS,3,5655,-0.0081,-0.0993
sentiment,resid,5,VW,SIDEWAYS,4,5539,-0.0751,-0.0457
sentiment,resid,5,VW,SIDEWAYS,5,5591,0.0686,-0.0006
sentiment,resid,5,VW,SIDEWAYS,6,5693,-0.0724,-0.0845
sentiment,resid,5,VW,SIDEWAYS,7,5593,-0.0681,-0.1148
sentiment,resid,5,VW,SIDEWAYS,8,5601,0.0899,0.0057
sentiment,resid,5,VW,SIDEWAYS,9,5682,-0.1181,-0.0701
sentiment,resid,5,VW,SIDEWAYS,10,5433,-0.0229,-0.0736
sentiment,resid,10,EW,SIDEWAYS,1,5694,-0.1547,-0.0662
sentiment,resid,10,EW,SIDEWAYS,2,5560,0.1169,0.0708
sentiment,resid,10,EW,SIDEWAYS,3,5587,-0.1358,-0.1735
sentiment,resid,10,EW,SIDEWAYS,4,5475,0.0508,0.0157
sentiment,resid,10,EW,SIDEWAYS,5,5523,0.0307,-0.1128
sentiment,resid,10,EW,SIDEWAYS,6,5625,-0.056,-0.2253
sentiment,resid,10,EW,SIDEWAYS,7,5529,-0.0937,-0.2451
sentiment,resid,10,EW,SIDEWAYS,8,5533,0.1381,-0.0514
sentiment,resid,10,EW,SIDEWAYS,9,5614,0.0217,-0.085
sentiment,resid,10,EW,SIDEWAYS,10,5369,0.0912,-0.0919
sentiment,resid,10,VW,SIDEWAYS,1,5694,-0.0164,-0.0662
sentiment,resid,10,VW,SIDEWAYS,2,5560,0.2667,0.0708
sentiment,resid,10,VW,SIDEWAYS,3,5587,-0.0285,-0.1735
sentiment,resid,10,VW,SIDEWAYS,4,5475,-0.0721,0.0157
sentiment,resid,10,VW,SIDEWAYS,5,5523,-0.0792,-0.1128
sentiment,resid,10,VW,SIDEWAYS,6,5625,-0.0703,-0.2253
sentiment,resid,10,VW,SIDEWAYS,7,5529,-0.2365,-0.2451
sentiment,resid,10,VW,SIDEWAYS,8,5533,0.026,-0.0514
sentiment,resid,10,VW,SIDEWAYS,9,5614,-0.108,-0.085
sentiment,resid,10,VW,SIDEWAYS,10,5369,-0.0144,-0.0919
sentiment,resid,21,EW,SIDEWAYS,1,5507,-0.1686,0.0154
sentiment,resid,21,EW,SIDEWAYS,2,5373,0.1449,0.0103
sentiment,resid,21,EW,SIDEWAYS,3,5400,-0.257,-0.3728
sentiment,resid,21,EW,SIDEWAYS,4,5299,0.0039,-0.0159
sentiment,resid,21,EW,SIDEWAYS,5,5336,-0.1292,-0.3276
sentiment,resid,21,EW,SIDEWAYS,6,5438,-0.0027,-0.1885
sentiment,resid,21,EW,SIDEWAYS,7,5353,-0.1495,-0.4604
sentiment,resid,21,EW,SIDEWAYS,8,5346,0.212,-0.1706
sentiment,resid,21,EW,SIDEWAYS,9,5427,0.0501,-0.053
sentiment,resid,21,EW,SIDEWAYS,10,5193,0.3111,-0.0384
sentiment,resid,21,VW,SIDEWAYS,1,5507,0.0375,0.0154
sentiment,resid,21,VW,SIDEWAYS,2,5373,0.3519,0.0103
sentiment,resid,21,VW,SIDEWAYS,3,5400,-0.0185,-0.3728
sentiment,resid,21,VW,SIDEWAYS,4,5299,-0.1182,-0.0159
sentiment,resid,21,VW,SIDEWAYS,5,5336,-0.3021,-0.3276
sentiment,resid,21,VW,SIDEWAYS,6,5438,-0.1535,-0.1885
sentiment,resid,21,VW,SIDEWAYS,7,5353,-0.4001,-0.4604
sentiment,resid,21,VW,SIDEWAYS,8,5346,-0.1531,-0.1706
sentiment,resid,21,VW,SIDEWAYS,9,5427,0.0348,-0.053
sentiment,resid,21,VW,SIDEWAYS,10,5193,-0.0053,-0.0384
sentiment,resid,63,EW,SIDEWAYS,1,4861,0.2812,0.002
sentiment,resid,63,EW,SIDEWAYS,2,4727,0.613,0.5708
sentiment,resid,63,EW,SIDEWAYS,3,4754,-0.5778,-0.9613
sentiment,resid,63,EW,SIDEWAYS,4,4691,-0.7426,-1.0248
sentiment,resid,63,EW,SIDEWAYS,5,4690,-0.6945,-1.2322
sentiment,resid,63,EW,SIDEWAYS,6,4792,-0.0937,-0.6691
sentiment,resid,63,EW,SIDEWAYS,7,4745,-0.535,-1.077
sentiment,resid,63,EW,SIDEWAYS,8,4700,0.8732,0.536
sentiment,resid,63,EW,SIDEWAYS,9,4781,-0.0675,-0.363
sentiment,resid,63,EW,SIDEWAYS,10,4585,0.9661,0.1395
sentiment,resid,63,VW,SIDEWAYS,1,4861,-0.1728,0.002
sentiment,resid,63,VW,SIDEWAYS,2,4727,0.6659,0.5708
sentiment,resid,63,VW,SIDEWAYS,3,4754,-0.1055,-0.9613
sentiment,resid,63,VW,SIDEWAYS,4,4691,-0.9686,-1.0248
sentiment,resid,63,VW,SIDEWAYS,5,4690,-1.0755,-1.2322
sentiment,resid,63,VW,SIDEWAYS,6,4792,-0.2551,-0.6691
sentiment,resid,63,VW,SIDEWAYS,7,4745,-1.1316,-1.077
sentiment,resid,63,VW,SIDEWAYS,8,4700,-0.1881,0.536
sentiment,resid,63,VW,SIDEWAYS,9,4781,-0.1755,-0.363
sentiment,resid,63,VW,SIDEWAYS,10,4585,0.2741,0.1395
sentiment,resid,1,EW,HIGH_VOL,1,2244,0.0322,-0.0073
sentiment,resid,1,EW,HIGH_VOL,2,2171,-0.0044,-0.0531
sentiment,resid,1,EW,HIGH_VOL,3,2205,0.0031,-0.0528
sentiment,resid,1,EW,HIGH_VOL,4,2160,0.0037,-0.0471
sentiment,resid,1,EW,HIGH_VOL,5,2182,-0.0294,-0.0266
sentiment,resid,1,EW,HIGH_VOL,6,2221,0.0174,-0.054
sentiment,resid,1,EW,HIGH_VOL,7,2176,-0.0487,-0.0798
sentiment,resid,1,EW,HIGH_VOL,8,2189,0.0252,-0.022
sentiment,resid,1,EW,HIGH_VOL,9,2187,0.0145,-0.0339
sentiment,resid,1,EW,HIGH_VOL,10,2148,-0.0153,-0.0892
sentiment,resid,1,VW,HIGH_VOL,1,2244,0.0446,-0.0073
sentiment,resid,1,VW,HIGH_VOL,2,2171,-0.0128,-0.0531
sentiment,resid,1,VW,HIGH_VOL,3,2205,-0.0472,-0.0528
sentiment,resid,1,VW,HIGH_VOL,4,2160,0.0994,-0.0471
sentiment,resid,1,VW,HIGH_VOL,5,2182,0.0162,-0.0266
sentiment,resid,1,VW,HIGH_VOL,6,2221,0.0272,-0.054
sentiment,resid,1,VW,HIGH_VOL,7,2176,-0.0396,-0.0798
sentiment,resid,1,VW,HIGH_VOL,8,2189,-0.0078,-0.022
sentiment,resid,1,VW,HIGH_VOL,9,2187,-0.0241,-0.0339
sentiment,resid,1,VW,HIGH_VOL,10,2148,-0.09,-0.0892
sentiment,resid,3,EW,HIGH_VOL,1,2244,0.1266,0.0064
sentiment,resid,3,EW,HIGH_VOL,2,2171,-0.0159,0.0024
sentiment,resid,3,EW,HIGH_VOL,3,2205,0.061,0.1133
sentiment,resid,3,EW,HIGH_VOL,4,2160,-0.0374,0.0355
sentiment,resid,3,EW,HIGH_VOL,5,2182,-0.0843,-0.1169
sentiment,resid,3,EW,HIGH_VOL,6,2221,0.0233,-0.0695
sentiment,resid,3,EW,HIGH_VOL,7,2176,-0.1573,-0.1412
sentiment,resid,3,EW,HIGH_VOL,8,2189,0.0735,-0.0403
sentiment,resid,3,EW,HIGH_VOL,9,2187,-0.0047,-0.0186
sentiment,resid,3,EW,HIGH_VOL,10,2148,0.0096,-0.1614
sentiment,resid,3,VW,HIGH_VOL,1,2244,0.1352,0.0064
sentiment,resid,3,VW,HIGH_VOL,2,2171,-0.0403,0.0024
sentiment,resid,3,VW,HIGH_VOL,3,2205,0.0119,0.1133
sentiment,resid,3,VW,HIGH_VOL,4,2160,0.1909,0.0355
sentiment,resid,3,VW,HIGH_VOL,5,2182,-0.0263,-0.1169
sentiment,resid,3,VW,HIGH_VOL,6,2221,0.0648,-0.0695
sentiment,resid,3,VW,HIGH_VOL,7,2176,-0.1757,-0.1412
sentiment,resid,3,VW,HIGH_VOL,8,2189,0.0235,-0.0403
sentiment,resid,3,VW,HIGH_VOL,9,2187,-0.0598,-0.0186
sentiment,resid,3,VW,HIGH_VOL,10,2148,-0.2071,-0.1614
sentiment,resid,5,EW,HIGH_VOL,1,2244,0.1882,0.0842
sentiment,resid,5,EW,HIGH_VOL,2,2171,0.0281,0.0262
sentiment,resid,5,EW,HIGH_VOL,3,2205,0.1008,0.1017
sentiment,resid,5,EW,HIGH_VOL,4,2160,-0.0681,0
sentiment,resid,5,EW,HIGH_VOL,5,2182,-0.1681,-0.2215
sentiment,resid,5,EW,HIGH_VOL,6,2221,0.0514,-0.0381
sentiment,resid,5,EW,HIGH_VOL,7,2176,-0.233,-0.2319
sentiment,resid,5,EW,HIGH_VOL,8,2189,0.0528,-0.0834
sentiment,resid,5,EW,HIGH_VOL,9,2187,-0.0293,-0.1433
sentiment,resid,5,EW,HIGH_VOL,10,2148,0.0696,-0.119
sentiment,resid,5,VW,HIGH_VOL,1,2244,0.2003,0.0842
sentiment,resid,5,VW,HIGH_VOL,2,2171,-0.0016,0.0262
sentiment,resid,5,VW,HIGH_VOL,3,2205,-0.0264,0.1017
sentiment,resid,5,VW,HIGH_VOL,4,2160,0.2656,0
sentiment,resid,5,VW,HIGH_VOL,5,2182,-0.1014,-0.2215
sentiment,resid,5,VW,HIGH_VOL,6,2221,0.1361,-0.0381
sentiment,resid,5,VW,HIGH_VOL,7,2176,-0.2506,-0.2319
sentiment,resid,5,VW,HIGH_VOL,8,2189,-0.0593,-0.0834
sentiment,resid,5,VW,HIGH_VOL,9,2187,-0.0098,-0.1433
sentiment,resid,5,VW,HIGH_VOL,10,2148,-0.245,-0.119
sentiment,resid,10,EW,HIGH_VOL,1,2244,0.4417,0.0287
sentiment,resid,10,EW,HIGH_VOL,2,2171,0.116,-0.0561
sentiment,resid,10,EW,HIGH_VOL,3,2205,0.2208,0.0716
sentiment,resid,10,EW,HIGH_VOL,4,2160,-0.1345,0.031
sentiment,resid,10,EW,HIGH_VOL,5,2182,-0.3031,-0.3289
sentiment,resid,10,EW,HIGH_VOL,6,2221,0.0143,-0.1165
sentiment,resid,10,EW,HIGH_VOL,7,2176,-0.5245,-0.721
sentiment,resid,10,EW,HIGH_VOL,8,2189,0.037,-0.2885
sentiment,resid,10,EW,HIGH_VOL,9,2187,-0.0813,-0.2157
sentiment,resid,10,EW,HIGH_VOL,10,2148,0.1995,0.1641
sentiment,resid,10,VW,HIGH_VOL,1,2244,0.5238,0.0287
sentiment,resid,10,VW,HIGH_VOL,2,2171,-0.0323,-0.0561
sentiment,resid,10,VW,HIGH_VOL,3,2205,0.0873,0.0716
sentiment,resid,10,VW,HIGH_VOL,4,2160,0.3573,0.031
sentiment,resid,10,VW,HIGH_VOL,5,2182,-0.2102,-0.3289
sentiment,resid,10,VW,HIGH_VOL,6,2221,0.1508,-0.1165
sentiment,resid,10,VW,HIGH_VOL,7,2176,-0.6714,-0.721
sentiment,resid,10,VW,HIGH_VOL,8,2189,-0.0041,-0.2885
sentiment,resid,10,VW,HIGH_VOL,9,2187,-0.0491,-0.2157
sentiment,resid,10,VW,HIGH_VOL,10,2148,-0.4425,0.1641
sentiment,resid,21,EW,HIGH_VOL,1,2244,1.6165,0.1061
sentiment,resid,21,EW,HIGH_VOL,2,2171,0.4718,-0.0457
sentiment,resid,21,EW,HIGH_VOL,3,2205,0.5404,0.3393
sentiment,resid,21,EW,HIGH_VOL,4,2160,-0.7238,-0.1639
sentiment,resid,21,EW,HIGH_VOL,5,2182,-0.8082,-0.7516
sentiment,resid,21,EW,HIGH_VOL,6,2221,-0.0789,-0.3742
sentiment,resid,21,EW,HIGH_VOL,7,2176,-0.6581,-0.6921
sentiment,resid,21,EW,HIGH_VOL,8,2189,-0.2627,-0.3963
sentiment,resid,21,EW,HIGH_VOL,9,2187,-0.4979,-0.6094
sentiment,resid,21,EW,HIGH_VOL,10,2148,0.3515,-0.0834
sentiment,resid,21,VW,HIGH_VOL,1,2244,1.9906,0.1061
sentiment,resid,21,VW,HIGH_VOL,2,2171,0.115,-0.0457
sentiment,resid,21,VW,HIGH_VOL,3,2205,0.4714,0.3393
sentiment,resid,21,VW,HIGH_VOL,4,2160,-0.0046,-0.1639
sentiment,resid,21,VW,HIGH_VOL,5,2182,-0.7747,-0.7516
sentiment,resid,21,VW,HIGH_VOL,6,2221,-0.0886,-0.3742
sentiment,resid,21,VW,HIGH_VOL,7,2176,-1.1094,-0.6921
sentiment,resid,21,VW,HIGH_VOL,8,2189,-0.0753,-0.3963
sentiment,resid,21,VW,HIGH_VOL,9,2187,-0.372,-0.6094
sentiment,resid,21,VW,HIGH_VOL,10,2148,-1.0908,-0.0834
sentiment,resid,63,EW,HIGH_VOL,1,2244,4.5086,0.7256
sentiment,resid,63,EW,HIGH_VOL,2,2171,0.0279,-0.6779
sentiment,resid,63,EW,HIGH_VOL,3,2205,0.5447,0.1308
sentiment,resid,63,EW,HIGH_VOL,4,2160,-2.1578,-1.7678
sentiment,resid,63,EW,HIGH_VOL,5,2182,-0.975,-1.1363
sentiment,resid,63,EW,HIGH_VOL,6,2221,0.8721,0.9403
sentiment,resid,63,EW,HIGH_VOL,7,2176,-1.0022,-1.5579
sentiment,resid,63,EW,HIGH_VOL,8,2189,-1.2305,-1.4124
sentiment,resid,63,EW,HIGH_VOL,9,2187,-1.0624,-1.7438
sentiment,resid,63,EW,HIGH_VOL,10,2120,0.3161,-1.1794
sentiment,resid,63,VW,HIGH_VOL,1,2244,4.0477,0.7256
sentiment,resid,63,VW,HIGH_VOL,2,2171,0.3937,-0.6779
sentiment,resid,63,VW,HIGH_VOL,3,2205,0.7536,0.1308
sentiment,resid,63,VW,HIGH_VOL,4,2160,-1.3086,-1.7678
sentiment,resid,63,VW,HIGH_VOL,5,2182,-0.6393,-1.1363
sentiment,resid,63,VW,HIGH_VOL,6,2221,0.831,0.9403
sentiment,resid,63,VW,HIGH_VOL,7,2176,-1.9968,-1.5579
sentiment,resid,63,VW,HIGH_VOL,8,2189,-1.4824,-1.4124
sentiment,resid,63,VW,HIGH_VOL,9,2187,-1.8879,-1.7438
sentiment,resid,63,VW,HIGH_VOL,10,2120,-3.0281,-1.1794
composite,fwd,1,EW,ALL,1,19532,0.0606,0
composite,fwd,1,EW,ALL,2,19003,0.0848,0.0348
composite,fwd,1,EW,ALL,3,19114,0.0564,0.0105
composite,fwd,1,EW,ALL,4,18833,0.0875,0.0424
composite,fwd,1,EW,ALL,5,18822,0.0665,0.0422
composite,fwd,1,EW,ALL,6,19324,0.0894,0.0396
composite,fwd,1,EW,ALL,7,19020,0.057,0.0376
composite,fwd,1,EW,ALL,8,18927,0.0805,0.0415
composite,fwd,1,EW,ALL,9,19190,0.0618,0.017
composite,fwd,1,EW,ALL,10,18444,0.0829,0.0269
composite,fwd,1,VW,ALL,1,19532,0.0303,0
composite,fwd,1,VW,ALL,2,19003,0.0966,0.0348
composite,fwd,1,VW,ALL,3,19114,0.028,0.0105
composite,fwd,1,VW,ALL,4,18833,0.0737,0.0424
composite,fwd,1,VW,ALL,5,18822,0.0854,0.0422
composite,fwd,1,VW,ALL,6,19324,0.0678,0.0396
composite,fwd,1,VW,ALL,7,19020,0.0526,0.0376
composite,fwd,1,VW,ALL,8,18927,0.088,0.0415
composite,fwd,1,VW,ALL,9,19190,0.0417,0.017
composite,fwd,1,VW,ALL,10,18444,0.0562,0.0269
composite,fwd,3,EW,ALL,1,19498,0.1773,0.0587
composite,fwd,3,EW,ALL,2,18969,0.2279,0.1116
composite,fwd,3,EW,ALL,3,19080,0.1937,0.0788
composite,fwd,3,EW,ALL,4,18801,0.2341,0.1248
composite,fwd,3,EW,ALL,5,18788,0.2008,0.1279
composite,fwd,3,EW,ALL,6,19290,0.2538,0.1734
composite,fwd,3,EW,ALL,7,18988,0.1922,0.1248
composite,fwd,3,EW,ALL,8,18893,0.2305,0.1175
composite,fwd,3,EW,ALL,9,19156,0.2034,0.1396
composite,fwd,3,EW,ALL,10,18412,0.2684,0.1325
composite,fwd,3,VW,ALL,1,19498,0.1334,0.0587
composite,fwd,3,VW,ALL,2,18969,0.2217,0.1116
composite,fwd,3,VW,ALL,3,19080,0.1282,0.0788
composite,fwd,3,VW,ALL,4,18801,0.2005,0.1248
composite,fwd,3,VW,ALL,5,18788,0.221,0.1279
composite,fwd,3,VW,ALL,6,19290,0.2196,0.1734
composite,fwd,3,VW,ALL,7,18988,0.1521,0.1248
composite,fwd,3,VW,ALL,8,18893,0.2046,0.1175
composite,fwd,3,VW,ALL,9,19156,0.1917,0.1396
composite,fwd,3,VW,ALL,10,18412,0.1669,0.1325
composite,fwd,5,EW,ALL,1,19464,0.3004,0.1696
composite,fwd,5,EW,ALL,2,18935,0.3632,0.2081
composite,fwd,5,EW,ALL,3,19046,0.3236,0.1689
composite,fwd,5,EW,ALL,4,18769,0.3504,0.2426
composite,fwd,5,EW,ALL,5,18754,0.3529,0.2457
composite,fwd,5,EW,ALL,6,19256,0.3974,0.2961
composite,fwd,5,EW,ALL,7,18956,0.324,0.2591
composite,fwd,5,EW,ALL,8,18859,0.3621,0.2403
composite,fwd,5,EW,ALL,9,19122,0.3634,0.2457
composite,fwd,5,EW,ALL,10,18380,0.4751,0.2675
composite,fwd,5,VW,ALL,1,19464,0.2693,0.1696
composite,fwd,5,VW,ALL,2,18935,0.3604,0.2081
composite,fwd,5,VW,ALL,3,19046,0.2352,0.1689
composite,fwd,5,VW,ALL,4,18769,0.2824,0.2426
composite,fwd,5,VW,ALL,5,18754,0.3819,0.2457
composite,fwd,5,VW,ALL,6,19256,0.3023,0.2961
composite,fwd,5,VW,ALL,7,18956,0.2503,0.2591
composite,fwd,5,VW,ALL,8,18859,0.3299,0.2403
composite,fwd,5,VW,ALL,9,19122,0.3263,0.2457
composite,fwd,5,VW,ALL,10,18380,0.3049,0.2675
composite,fwd,10,EW,ALL,1,19379,0.6365,0.3566
composite,fwd,10,EW,ALL,2,18850,0.6468,0.4665
composite,fwd,10,EW,ALL,3,18961,0.5604,0.3332
composite,fwd,10,EW,ALL,4,18689,0.6329,0.3864
composite,fwd,10,EW,ALL,5,18669,0.7287,0.5657
composite,fwd,10,EW,ALL,6,19171,0.7204,0.4942
composite,fwd,10,EW,ALL,7,18876,0.6769,0.498
composite,fwd,10,EW,ALL,8,18774,0.7095,0.4054
composite,fwd,10,EW,ALL,9,19037,0.7845,0.4771
composite,fwd,10,EW,ALL,10,18300,1.0491,0.6257
composite,fwd,10,VW,ALL,1,19379,0.5883,0.3566
composite,fwd,10,VW,ALL,2,18850,0.6026,0.4665
composite,fwd,10,VW,ALL,3,18961,0.3488,0.3332
composite,fwd,10,VW,ALL,4,18689,0.5428,0.3864
composite,fwd,10,VW,ALL,5,18669,0.6872,0.5657
composite,fwd,10,VW,ALL,6,19171,0.4915,0.4942
composite,fwd,10,VW,ALL,7,18876,0.5621,0.498
composite,fwd,10,VW,ALL,8,18774,0.5677,0.4054
composite,fwd,10,VW,ALL,9,19037,0.6532,0.4771
composite,fwd,10,VW,ALL,10,18300,0.7794,0.6257
composite,fwd,21,EW,ALL,1,19192,1.3392,0.7881
composite,fwd,21,EW,ALL,2,18663,1.3126,0.897
composite,fwd,21,EW,ALL,3,18774,1.3412,0.9497
composite,fwd,21,EW,ALL,4,18513,1.3356,0.9932
composite,fwd,21,EW,ALL,5,18482,1.5299,1.1423
composite,fwd,21,EW,ALL,6,18984,1.3966,1.0098
composite,fwd,21,EW,ALL,7,18700,1.4425,0.9124
composite,fwd,21,EW,ALL,8,18587,1.5862,0.8824
composite,fwd,21,EW,ALL,9,18850,1.589,0.9459
composite,fwd,21,EW,ALL,10,18124,2.406,1.3699
composite,fwd,21,VW,ALL,1,19192,1.3258,0.7881
composite,fwd,21,VW,ALL,2,18663,1.2862,0.897
composite,fwd,21,VW,ALL,3,18774,1.0002,0.9497
composite,fwd,21,VW,ALL,4,18513,1.0049,0.9932
composite,fwd,21,VW,ALL,5,18482,1.1561,1.1423
composite,fwd,21,VW,ALL,6,18984,0.8238,1.0098
composite,fwd,21,VW,ALL,7,18700,0.931,0.9124
composite,fwd,21,VW,ALL,8,18587,1.1238,0.8824
composite,fwd,21,VW,ALL,9,18850,1.1182,0.9459
composite,fwd,21,VW,ALL,10,18124,1.6601,1.3699
composite,fwd,63,EW,ALL,1,18478,3.7826,1.9716
composite,fwd,63,EW,ALL,2,17949,4.1651,2.246
composite,fwd,63,EW,ALL,3,18060,4.4086,2.898
composite,fwd,63,EW,ALL,4,17841,4.4722,2.8535
composite,fwd,63,EW,ALL,5,17768,4.6758,2.7919
composite,fwd,63,EW,ALL,6,18270,4.8777,2.6266
composite,fwd,63,EW,ALL,7,18028,4.9334,2.8251
composite,fwd,63,EW,ALL,8,17873,4.8154,2.885
composite,fwd,63,EW,ALL,9,18136,4.9437,2.4997
composite,fwd,63,EW,ALL,10,17423,6.3284,3.8366
composite,fwd,63,VW,ALL,1,18478,3.551,1.9716
composite,fwd,63,VW,ALL,2,17949,3.5776,2.246
composite,fwd,63,VW,ALL,3,18060,2.9905,2.898
composite,fwd,63,VW,ALL,4,17841,3.4213,2.8535
composite,fwd,63,VW,ALL,5,17768,3.2229,2.7919
composite,fwd,63,VW,ALL,6,18270,2.8752,2.6266
composite,fwd,63,VW,ALL,7,18028,2.7815,2.8251
composite,fwd,63,VW,ALL,8,17873,2.7613,2.885
composite,fwd,63,VW,ALL,9,18136,3.0469,2.4997
composite,fwd,63,VW,ALL,10,17423,3.2287,3.8366
composite,fwd,1,EW,BULL,1,9741,0.0183,-0.0276
composite,fwd,1,EW,BULL,2,9418,0.0656,0.0251
composite,fwd,1,EW,BULL,3,9511,0.0516,0
composite,fwd,1,EW,BULL,4,9395,0.1078,0.0315
composite,fwd,1,EW,BULL,5,9341,0.0699,0.0326
composite,fwd,1,EW,BULL,6,9604,0.1299,0.0388
composite,fwd,1,EW,BULL,7,9531,0.0561,0.0143
composite,fwd,1,EW,BULL,8,9375,0.0967,0.0339
composite,fwd,1,EW,BULL,9,9554,0.0725,0.0019
composite,fwd,1,EW,BULL,10,9181,0.0863,0
composite,fwd,1,VW,BULL,1,9741,-0.0181,-0.0276
composite,fwd,1,VW,BULL,2,9418,0.0711,0.0251
composite,fwd,1,VW,BULL,3,9511,-0.0084,0
composite,fwd,1,VW,BULL,4,9395,0.0654,0.0315
composite,fwd,1,VW,BULL,5,9341,0.0626,0.0326
composite,fwd,1,VW,BULL,6,9604,0.1085,0.0388
composite,fwd,1,VW,BULL,7,9531,0.0495,0.0143
composite,fwd,1,VW,BULL,8,9375,0.0948,0.0339
composite,fwd,1,VW,BULL,9,9554,0.0335,0.0019
composite,fwd,1,VW,BULL,10,9181,0.0356,0
composite,fwd,3,EW,BULL,1,9741,0.0347,0
composite,fwd,3,EW,BULL,2,9418,0.1883,0.0885
composite,fwd,3,EW,BULL,3,9511,0.1839,0.0621
composite,fwd,3,EW,BULL,4,9395,0.2937,0.1549
composite,fwd,3,EW,BULL,5,9341,0.2394,0.1575
composite,fwd,3,EW,BULL,6,9604,0.3031,0.1866
